sale_id,licenses_bought,account_id,account_holder,company,trial_period,account_renewed,sale_date,intended_use,organization_size,budget,account_plan
2523,11,C4366,Michelle Buchanan,"Ross, Arias and Stephens",True,False,2022-11-02,Data Analysis,74,4675.0,basic
2524,15,C3562,Whitney Johnson,Johnson-Gregory,True,False,2022-11-03,Tracking KPIs,64,6899.0,basic
2525,10,C5939,Sarah Michael,Johnston-Flores,True,False,2022-11-03,Tracking KPIs,27,2455.0,basic
2526,1,C9025,Michael Smith,Camacho-Phillips,False,True,2022-11-04,Accounting,10,1075.0,basic
2527,3,C9025,Michael Smith,Camacho-Phillips,False,True,2022-11-04,Accounting,14,1152.0,basic
2528,57,C1076,Amanda Holmes,Hamilton-Rogers,True,False,2022-11-04,Tracking KPIs,143,7028.0,pro
2529,3,C9025,Michael Smith,Camacho-Phillips,False,True,2022-11-04,Accounting,18,1205.0,basic
2530,14,C4866,Megan Kaiser,Watkins-Garcia,True,False,2022-11-05,Accounting,86,7816.0,basic
2531,254,C6059,Chase Turner,"Orozco, Weber and Bailey",True,False,2022-11-06,Data Analysis,478,17245.0,pro
2532,5,C4655,Anthony Brown,"Ramsey, Gonzales and Pugh",False,True,2022-11-07,Data Management,9,2704.0,basic
2533,45,C1557,Kathleen Johnson,Meyer LLC,True,False,2022-11-07,Tracking KPIs,105,6302.0,basic
2534,132,C2909,James Johnston,Pope-Lewis,True,False,2022-11-07,Data Management,317,18796.0,pro
2535,307,C1248,Dan Escobar,"Bentley, Simon and Ramos",True,False,2022-11-08,Data Management,640,19864.0,pro
2536,238,C5764,Melissa Baker,"Ingram, Small and Wells",True,False,2022-11-09,Accounting,1715,22083.0,pro
2537,231,C4978,Jonathan Floyd,Taylor and Sons,False,True,2022-11-10,Data Analysis,403,7417.0,pro
2538,248,C4978,Jonathan Floyd,Taylor and Sons,False,True,2022-11-10,Data Analysis,426,7516.0,pro
2539,109,C4978,Jonathan Floyd,Taylor and Sons,False,True,2022-11-10,Data Analysis,315,7051.0,pro
2540,157,C4978,Jonathan Floyd,Taylor and Sons,False,True,2022-11-10,Data Analysis,296,6663.0,pro
2541,103,C4978,Jonathan Floyd,Taylor and Sons,False,True,2022-11-10,Data Analysis,164,6532.0,pro
2542,202,C4978,Jonathan Floyd,Taylor and Sons,False,True,2022-11-10,Data Analysis,578,7770.0,pro
2543,296,C5882,Kristen Rodriguez,Guzman Ltd,False,True,2022-11-10,Data Analysis,618,20141.0,pro
2544,29,C3517,Daniel Tucker,Moore PLC,True,False,2022-11-12,Data Analysis,57,5370.0,basic
2545,1,I1097,Sarah Huffman,Sarah Huffman,True,False,2022-11-13,Personal,1,79.99,individual
2546,2,C1972,Katherine Williams,Williams PLC,True,False,2022-11-14,Tracking KPIs,5,4647.0,basic
2547,108,C1117,Jennifer Flores,Orr-Washington,True,False,2022-11-14,Data Analysis,149,5955.0,pro
2548,42,C9051,Brett Thornton,Mcclure Group,True,False,2022-11-14,Tracking KPIs,100,8907.0,basic
2549,18,C2832,Ryan Meza,"Reed, Knight and Wilson",True,False,2022-11-14,Data Analysis,31,3356.0,basic
2550,149,C8468,Michelle Brady,Becker PLC,False,True,2022-11-15,Tracking KPIs,272,13463.0,pro
2551,33,C7254,Amy Rush,Ryan Inc,False,True,2022-11-15,Tracking KPIs,103,8333.0,basic
2552,188,C8518,John Anderson,Rice PLC,True,False,2022-11-15,Data Analysis,564,17743.0,pro
2553,18,C9667,Melissa Floyd,"Alvarez, Solomon and Jones",True,False,2022-11-15,Data Analysis,60,5927.0,basic
2554,7,C9281,Hannah Anderson,Smith-Lowe,True,False,2022-11-16,Accounting,50,9920.0,basic
2555,177,C1942,Katie White,Smith-Paul,True,False,2022-11-16,Tracking KPIs,467,11756.0,pro
2556,243,C4910,Robert Smith,"Brown, Costa and Daniel",False,True,2022-11-17,Data Analysis,433,14961.0,pro
2557,70,C6306,Tyler Cruz,Ray LLC,False,True,2022-11-17,Data Analysis,147,6572.0,pro
2558,52,C2946,Tina Todd,Perez-Johnson,True,False,2022-11-17,Tracking KPIs,115,6858.0,pro
2559,45,C6306,Tyler Cruz,Ray LLC,False,True,2022-11-17,Data Analysis,162,6424.0,basic
2560,35,C8416,Janice Sanford,Kane Inc,True,False,2022-11-18,Data Management,122,7315.0,basic
2561,603,C5363,Ernest Benjamin,"Franco, Porter and Jones",False,True,2022-11-18,Data Analysis,1022,19576.0,advanced
2562,285,C2227,James Howell,Vargas PLC,False,True,2022-11-19,Data Management,907,18220.0,pro
2563,52,C7037,James Payne,Bennett PLC,True,False,2022-11-19,Data Analysis,142,7201.0,pro
2564,509,C2227,James Howell,Vargas PLC,False,True,2022-11-19,Data Management,981,19260.0,advanced
2565,1,I3475,Wayne Carlson,Wayne Carlson,True,False,2022-11-19,Personal,1,79.99,individual
2566,85,C2573,Hailey Stephens,"Collins, Reynolds and Montoya",True,False,2022-11-19,Accounting,365,13327.0,pro
2567,73,C1482,Brandi Norman,Brown Ltd,True,False,2022-11-20,Data Analysis,111,7409.0,pro
2568,12,C1160,Maria Brown,Griffin PLC,False,True,2022-11-20,Data Analysis,32,3626.0,basic
2569,160,C6752,Steven Patterson,Gardner-Rollins,True,False,2022-11-21,Data Management,350,10489.0,pro
2570,241,C2864,Kerry Woodard,Parker Inc,False,True,2022-11-21,Data Management,634,17210.0,pro
2571,25,C7154,Donna Bowers,"Gill, West and Ward",False,True,2022-11-21,Data Analysis,51,4720.0,basic
2572,9,C7154,Donna Bowers,"Gill, West and Ward",False,True,2022-11-21,Data Analysis,34,4640.0,basic
2573,9,C6261,Christina Smith,Velasquez and Sons,True,False,2022-11-22,Tracking KPIs,28,3734.0,basic
2574,111,C9056,Robin Garner,Brady Inc,True,False,2022-11-22,Data Analysis,386,12005.0,pro
2575,46,C7682,Angela Lewis,Vazquez-White,True,False,2022-11-22,Data Analysis,305,9152.0,basic
2576,17,C8741,Joseph Taylor,Orozco LLC,True,False,2022-11-22,Data Management,82,7421.0,basic
2577,35,C7853,Anthony Fitzgerald,Harris LLC,False,True,2022-11-23,Data Analysis,58,7989.0,basic
2578,11,C7853,Anthony Fitzgerald,Harris LLC,False,True,2022-11-23,Data Analysis,45,8538.0,basic
2579,194,C2676,Erik Snyder,"White, Miranda and Mahoney",True,False,2022-11-23,Tracking KPIs,463,19871.0,pro
2580,121,C3962,Sophia Price,Graham Inc,False,True,2022-11-24,Data Management,215,7037.0,pro
2581,421,C7566,Cynthia Hawkins,Ortiz-Carter,False,True,2022-11-24,Data Analysis,752,22896.0,pro
2582,634,C7566,Cynthia Hawkins,Ortiz-Carter,False,True,2022-11-24,Data Analysis,855,24152.0,advanced
2583,66,C4015,Maria Thomas,Espinoza Group,False,True,2022-11-24,Data Analysis,105,4905.0,pro
2584,235,C7566,Cynthia Hawkins,Ortiz-Carter,False,True,2022-11-24,Data Analysis,968,24946.0,pro
2585,21,C4015,Maria Thomas,Espinoza Group,False,True,2022-11-24,Data Analysis,38,5092.0,basic
2586,89,C3962,Sophia Price,Graham Inc,False,True,2022-11-24,Data Management,165,7427.0,pro
2587,49,C3092,Aaron Nguyen,Wolfe and Sons,True,False,2022-11-24,Data Analysis,117,7652.0,basic
2588,6,C4015,Maria Thomas,Espinoza Group,False,True,2022-11-24,Data Analysis,27,5641.0,basic
2589,17,C3387,Amanda Gilmore,"Cunningham, Phillips and Gilbert",True,False,2022-11-24,Data Management,35,1856.0,basic
2590,11,C4015,Maria Thomas,Espinoza Group,False,True,2022-11-24,Data Analysis,30,5352.0,basic
2591,55,C3962,Sophia Price,Graham Inc,False,True,2022-11-24,Data Management,135,7660.0,pro
2592,214,C7566,Cynthia Hawkins,Ortiz-Carter,False,True,2022-11-24,Data Analysis,640,21264.0,pro
2593,74,C5324,Daniel Young,"Peterson, Robertson and Pitts",True,False,2022-11-25,Tracking KPIs,168,14633.0,pro
2594,91,C3385,Frank Franklin,Gomez-Fowler,True,False,2022-11-26,Data Analysis,209,11519.0,pro
2595,161,C7678,Jerry Leblanc,"Barnes, Berry and Horton",True,False,2022-11-26,Data Analysis,400,12698.0,pro
2596,38,C3875,Susan Brown,Tucker Inc,True,False,2022-11-28,Accounting,159,12741.0,basic
2597,38,C8021,David Cox,Sanders-Nelson,True,False,2022-11-28,Data Management,67,6476.0,basic
2598,524,C9980,Whitney Stevens,"Ramos, Melendez and Anderson",True,False,2022-11-30,Data Management,1965,18842.0,advanced
2599,29,C4302,Kayla Brown,Conley-Melendez,True,False,2022-11-30,Data Management,73,9374.0,basic
2600,370,C8782,Jared Hess,Bell-Ball,True,False,2022-11-30,Tracking KPIs,1563,22309.0,pro
2601,13,C7100,Erin Sanchez,Hicks-Randolph,False,True,2022-12-02,Data Management,32,4199.0,basic
2602,27,C2015,Jeanette Jimenez,"Huang, Hodges and Allen",True,False,2022-12-03,Accounting,119,7145.0,basic
2603,446,C8424,Christian Allison,"Melendez, Lewis and Wolf",True,False,2022-12-03,Data Analysis,601,18643.0,pro
2604,1,I8296,Mary Mclaughlin,Mary Mclaughlin,True,False,2022-12-03,Personal,1,79.99,individual
2605,21,C4517,Laura Jones,Woodard PLC,False,True,2022-12-04,Accounting,110,9270.0,basic
2606,63,C6743,Daniel Scott,"Carpenter, Miller and George",True,False,2022-12-04,Data Analysis,198,19368.0,pro
2607,35,C4517,Laura Jones,Woodard PLC,False,True,2022-12-04,Accounting,251,10630.0,basic
2608,10,C3919,Seth Davila,"Foster, Whitaker and Ramsey",True,False,2022-12-04,Data Analysis,65,5200.0,basic
2609,80,C4517,Laura Jones,Woodard PLC,False,True,2022-12-04,Accounting,275,10071.0,pro
2610,50,C4517,Laura Jones,Woodard PLC,False,True,2022-12-04,Accounting,283,11270.0,pro
2611,33,C4517,Laura Jones,Woodard PLC,False,True,2022-12-04,Accounting,169,9416.0,basic
2612,211,C6769,Robert Daniels,Ballard PLC,True,False,2022-12-05,Tracking KPIs,408,16715.0,pro
2613,308,C9356,Paul Villegas,Avila-Ramirez,True,False,2022-12-05,Data Management,526,18031.0,pro
2614,12,C1762,Vicki Santos,Santana-Gordon,True,False,2022-12-05,Tracking KPIs,26,1440.0,basic
2615,139,C2395,Michael Smith,"Owens, Hoffman and Richardson",True,False,2022-12-06,Tracking KPIs,264,14854.0,pro
2616,73,C7990,Kaitlyn Smith,"Vazquez, Jackson and Williams",False,True,2022-12-06,Tracking KPIs,275,14485.0,pro
2617,177,C7990,Kaitlyn Smith,"Vazquez, Jackson and Williams",False,True,2022-12-06,Tracking KPIs,332,14893.0,pro
2618,80,C5094,Deanna Baker,Lucero and Sons,False,True,2022-12-07,Data Management,411,16842.0,pro
2619,459,C3724,Ashley Lopez,Brown Group,False,True,2022-12-07,Data Analysis,615,16984.0,pro
2620,130,C3724,Ashley Lopez,Brown Group,False,True,2022-12-07,Data Analysis,617,15934.0,pro
2621,20,C9051,Elizabeth Ortiz,Carroll LLC,True,False,2022-12-07,Data Analysis,62,5453.0,basic
2622,88,C6307,Seth Manning,"Baker, Brown and Cook",True,False,2022-12-08,Data Analysis,213,10346.0,pro
2623,33,C6906,Susan Anderson,"Palmer, Bush and Carter",True,False,2022-12-08,Data Analysis,113,9473.0,basic
2624,338,C7026,John Palmer,"Powers, Garcia and Pena",False,True,2022-12-09,Data Management,1090,16517.0,pro
2625,238,C9940,Matthew Moore,Copeland Group,True,False,2022-12-09,Accounting,1581,18926.0,pro
2626,362,C7026,John Palmer,"Powers, Garcia and Pena",False,True,2022-12-09,Data Management,1082,18243.0,pro
2627,563,C7026,John Palmer,"Powers, Garcia and Pena",False,True,2022-12-09,Data Management,1143,17436.0,advanced
2628,189,C7026,John Palmer,"Powers, Garcia and Pena",False,True,2022-12-09,Data Management,895,16047.0,pro
2629,168,C7026,John Palmer,"Powers, Garcia and Pena",False,True,2022-12-09,Data Management,859,15285.0,pro
2630,86,C2752,Jennifer Johnson,Smith-Graham,True,False,2022-12-10,Data Analysis,204,9630.0,pro
2631,21,C2378,Peter Ruiz,Richardson Group,True,False,2022-12-10,Data Analysis,45,2736.0,basic
2632,35,C9828,Anthony Poole,Anderson PLC,True,False,2022-12-10,Data Management,95,8559.0,basic
2633,454,C6071,Jose Park,Garcia-Wright,True,False,2022-12-14,Accounting,1679,24303.0,pro
2634,58,C9268,Marie Greer,Smith Inc,True,False,2022-12-14,Tracking KPIs,147,7732.0,pro
2635,267,C8865,Teresa Burke,Mendez-Martin,False,True,2022-12-14,Data Analysis,712,10525.0,pro
2636,460,C8865,Teresa Burke,Mendez-Martin,False,True,2022-12-14,Data Analysis,666,10968.0,pro
2637,97,C9912,Jillian Jackson,Johnson-Rogers,True,False,2022-12-15,Data Management,250,13072.0,pro
2638,7,C2022,Mary Ellis,Jimenez Ltd,True,False,2022-12-16,Tracking KPIs,22,2340.0,basic
2639,16,C5465,Carla Estrada,Henry Inc,True,False,2022-12-16,Data Management,29,2798.0,basic
2640,43,C9453,Daniel Long,Compton-Garcia,True,False,2022-12-17,Data Analysis,79,9776.0,basic
2641,449,C3795,Kevin Cardenas,White LLC,False,True,2022-12-17,Data Analysis,1421,25549.0,pro
2642,932,C3018,Mark Wang,Miller-Hogan,True,False,2022-12-18,Data Analysis,1629,18194.0,advanced
2643,209,C6150,Jonathan Roberts,Banks-Pearson,True,False,2022-12-18,Data Analysis,385,11512.0,pro
2644,43,C3249,Bradley Johnson,Bradley-Moses,True,False,2022-12-19,Tracking KPIs,120,5436.0,basic
2645,14,C6767,Emily Smith,Cooper Ltd,False,True,2022-12-19,Data Management,31,5136.0,basic
2646,330,C1990,Stephanie Duffy,"Ramirez, Watkins and Fox",True,False,2022-12-19,Data Analysis,511,19598.0,pro
2647,7,C6767,Emily Smith,Cooper Ltd,False,True,2022-12-19,Data Management,19,4909.0,basic
2648,357,C3155,Aaron Powell,Ray Group,True,False,2022-12-20,Data Management,1548,23886.0,pro
2649,10,C8953,Kyle Tyler,"Larson, Gutierrez and Simon",False,True,2022-12-20,Data Analysis,50,1599.0,basic
2650,1,I7165,Julie Hicks,Julie Hicks,True,False,2022-12-20,Personal,1,79.99,individual
2651,287,C5556,Randy Dorsey,Ross-Blackwell,False,True,2022-12-20,Data Management,691,10542.0,pro
2652,55,C4147,Debra Lee,Johnson LLC,True,False,2022-12-21,Data Management,129,8813.0,pro
2653,157,C6571,Laura Brown,Turner-Patrick,True,False,2022-12-22,Accounting,666,16958.0,pro
2654,17,C8561,Sabrina White,"Luna, Vang and King",False,True,2022-12-22,Data Management,63,3608.0,basic
2655,15,C9449,Peter Stewart,"Cook, Solomon and Thomas",True,False,2022-12-23,Tracking KPIs,35,4028.0,basic
2656,9,C9802,Jade Ortiz,Morris PLC,True,False,2022-12-23,Tracking KPIs,30,1451.0,basic
2657,51,C3681,Alyssa Arias,Martinez-Rodriguez,True,False,2022-12-23,Tracking KPIs,131,9793.0,pro
2658,31,C1671,Deborah Underwood,Rich-Walker,True,False,2022-12-23,Data Analysis,56,6742.0,basic
2659,113,C5949,Jean Miller,Johnson-Eaton,True,False,2022-12-24,Data Management,441,19342.0,pro
2660,72,C3528,Jerry Sanchez,"Beck, Horne and Nash",False,True,2022-12-26,Data Analysis,102,8641.0,pro
2661,31,C3528,Jerry Sanchez,"Beck, Horne and Nash",False,True,2022-12-26,Data Analysis,171,9727.0,basic
2662,41,C3528,Jerry Sanchez,"Beck, Horne and Nash",False,True,2022-12-26,Data Analysis,62,10357.0,basic
2663,9,C3528,Jerry Sanchez,"Beck, Horne and Nash",False,True,2022-12-26,Data Analysis,58,11123.0,basic
2664,25,C7730,Zachary Woods,Hansen-Mitchell,False,True,2022-12-26,Data Analysis,81,8153.0,basic
2665,23,C6164,Jordan Kennedy,Chambers-Nichols,True,False,2022-12-26,Data Analysis,36,4654.0,basic
2666,48,C7730,Zachary Woods,Hansen-Mitchell,False,True,2022-12-26,Data Analysis,73,8654.0,basic
2667,74,C8745,Megan Thomas,"Walker, Cruz and Adams",True,False,2022-12-26,Data Management,136,7454.0,pro
2668,40,C3528,Jerry Sanchez,"Beck, Horne and Nash",False,True,2022-12-26,Data Analysis,140,9243.0,basic
2669,53,C3528,Jerry Sanchez,"Beck, Horne and Nash",False,True,2022-12-26,Data Analysis,90,8091.0,pro
2670,1,I8778,Anthony Shepard,Anthony Shepard,False,True,2022-12-27,Personal,1,79.99,individual
2671,27,C3423,Hector Carey,Perez-Wilson,True,False,2022-12-28,Data Analysis,135,7029.0,basic
2672,106,C1261,Jesse Williams,"Lee, Mitchell and Phillips",False,True,2022-12-28,Tracking KPIs,449,12037.0,pro
2673,32,C2400,Lisa Bradford,Hamilton LLC,False,True,2022-12-28,Data Analysis,48,5688.0,basic
2674,53,C5187,William Salinas,Cruz LLC,True,False,2022-12-28,Tracking KPIs,105,9714.0,pro
2675,1,I5590,Kyle Gilbert,Kyle Gilbert,True,False,2022-12-29,Personal,1,79.99,individual
2676,1,I7354,Jordan Williams,Jordan Williams,True,False,2022-12-29,Personal,1,79.99,individual
2677,11,C6867,Danielle Gonzales,"Torres, Miller and Rose",True,False,2022-12-29,Data Analysis,26,1745.0,basic
2678,33,C4633,Alexandra Rodriguez,"Clark, Matthews and Fletcher",False,True,2022-12-29,Data Management,109,8985.0,basic
2679,41,C8452,Dominique Murphy,Brown Group,False,True,2022-12-30,Accounting,149,8973.0,basic
2680,1,I7532,Michael Klein,Michael Klein,True,False,2022-12-30,Personal,1,79.99,individual
2681,43,C8452,Dominique Murphy,Brown Group,False,True,2022-12-30,Accounting,166,9476.0,basic
2682,22,C8452,Dominique Murphy,Brown Group,False,True,2022-12-30,Accounting,104,7138.0,basic
2683,29,C8452,Dominique Murphy,Brown Group,False,True,2022-12-30,Accounting,120,7588.0,basic
2684,131,C3151,Michael Caldwell,Rasmussen and Sons,True,False,2022-12-30,Data Analysis,228,16314.0,pro
2685,21,C8452,Dominique Murphy,Brown Group,False,True,2022-12-30,Accounting,87,8208.0,basic
2686,34,C8452,Dominique Murphy,Brown Group,False,True,2022-12-30,Accounting,133,9805.0,basic
2687,17,C8452,Dominique Murphy,Brown Group,False,True,2022-12-30,Accounting,76,8506.0,basic
2688,31,C8452,Dominique Murphy,Brown Group,False,True,2022-12-30,Accounting,125,8797.0,basic
2689,15,C8452,Dominique Murphy,Brown Group,False,True,2022-12-30,Accounting,99,7968.0,basic
2690,3,C9721,Christine Harris,"Walsh, Levine and Mccarty",False,True,2022-12-31,Data Analysis,11,4211.0,basic
2691,230,C2686,Veronica Morgan,Brown-Watson,True,False,2022-12-31,Data Management,494,16002.0,pro
2692,1,I4190,Amy Ray,Amy Ray,True,False,2022-12-31,Personal,1,79.99,individual
2693,243,C2541,Michael Clark,"Bell, Woodard and Davis",False,True,2023-01-01,Data Management,521,13491.0,pro
2694,12,C4905,Christopher Wilson,Sanders LLC,False,True,2023-01-01,Accounting,59,8444.0,basic
2695,5,C4905,Christopher Wilson,Sanders LLC,False,True,2023-01-01,Accounting,37,8994.0,basic
2696,7,C7737,Miranda Waters,Orozco Ltd,False,True,2023-01-01,Data Analysis,20,3780.0,basic
2697,12,C7737,Miranda Waters,Orozco Ltd,False,True,2023-01-01,Data Analysis,33,3422.0,basic
2698,17,C7737,Miranda Waters,Orozco Ltd,False,True,2023-01-01,Data Analysis,29,3574.0,basic
2699,1,I9289,Brian Bruce,Brian Bruce,False,True,2023-01-01,Personal,1,79.99,individual
2700,1,I9289,Brian Bruce,Brian Bruce,False,True,2023-01-01,Personal,1,79.99,individual
2701,1,I9289,Brian Bruce,Brian Bruce,False,True,2023-01-01,Personal,1,79.99,individual
2702,80,C6839,Marcus Simmons,"Evans, Beasley and Vargas",True,False,2023-01-02,Data Analysis,341,15256.0,pro
2703,5,C1698,Jeffrey Mccormick,Anderson Ltd,True,False,2023-01-02,Data Analysis,30,1000.0,basic
2704,14,C8592,Heidi Barrera,Stone PLC,False,True,2023-01-03,Data Analysis,41,1650.0,basic
2705,500,C7457,Albert Jimenez,"Zuniga, Acosta and Dixon",False,True,2023-01-03,Tracking KPIs,1087,21828.0,advanced
2706,588,C7457,Albert Jimenez,"Zuniga, Acosta and Dixon",False,True,2023-01-03,Tracking KPIs,1346,24292.0,advanced
2707,354,C3399,Scott Lambert,Townsend Ltd,True,False,2023-01-03,Tracking KPIs,667,13307.0,pro
2708,87,C9634,Christina Taylor,Santos and Sons,False,True,2023-01-04,Accounting,454,19286.0,pro
2709,209,C9634,Christina Taylor,Santos and Sons,False,True,2023-01-04,Accounting,933,22846.0,pro
2710,103,C4332,Michael Watts,Hall Group,True,False,2023-01-04,Data Management,413,15691.0,pro
2711,37,C9266,Robyn Becker,Contreras-Joyce,False,True,2023-01-04,Data Analysis,110,14995.0,basic
2712,45,C9266,Robyn Becker,Contreras-Joyce,False,True,2023-01-04,Data Analysis,66,13421.0,basic
2713,33,C9266,Robyn Becker,Contreras-Joyce,False,True,2023-01-04,Data Analysis,102,12769.0,basic
2714,104,C9266,Robyn Becker,Contreras-Joyce,False,True,2023-01-04,Data Analysis,141,12499.0,pro
2715,65,C9266,Robyn Becker,Contreras-Joyce,False,True,2023-01-04,Data Analysis,92,11948.0,pro
2716,107,C9634,Christina Taylor,Santos and Sons,False,True,2023-01-04,Accounting,565,20070.0,pro
2717,68,C9634,Christina Taylor,Santos and Sons,False,True,2023-01-04,Accounting,346,18643.0,pro
2718,44,C9266,Robyn Becker,Contreras-Joyce,False,True,2023-01-04,Data Analysis,83,14383.0,basic
2719,127,C9634,Christina Taylor,Santos and Sons,False,True,2023-01-04,Accounting,792,21574.0,pro
2720,25,C6888,Elizabeth Olsen,Vega-May,True,False,2023-01-05,Data Analysis,59,5283.0,basic
2721,1,I8154,Ryan Bates,Ryan Bates,True,False,2023-01-06,Personal,1,79.99,individual
2722,103,C9567,Jesse Krause,"Watson, Molina and Ramos",True,False,2023-01-06,Tracking KPIs,225,11456.0,pro
2723,121,C1020,Kyle Calhoun,Floyd-Logan,True,False,2023-01-06,Data Management,380,19995.0,pro
2724,1127,C1464,Emily Turner,Pearson-Parker,True,False,2023-01-08,Data Analysis,1795,20637.0,advanced
2725,75,C3120,Shane Green,Paul-Scott,True,False,2023-01-08,Data Analysis,146,5536.0,pro
2726,9,C6782,Gregory Davidson,Wheeler-Montgomery,True,False,2023-01-08,Tracking KPIs,39,3597.0,basic
2727,63,C8628,Andre Perez,Snow-Larson,False,True,2023-01-08,Data Analysis,163,5317.0,pro
2728,32,C8628,Andre Perez,Snow-Larson,False,True,2023-01-08,Data Analysis,134,5022.0,basic
2729,54,C8628,Andre Perez,Snow-Larson,False,True,2023-01-08,Data Analysis,185,5657.0,pro
2730,49,C7015,Joseph Howard,"Williams, Garcia and Fernandez",False,True,2023-01-08,Tracking KPIs,113,9831.0,basic
2731,16,C7015,Joseph Howard,"Williams, Garcia and Fernandez",False,True,2023-01-08,Tracking KPIs,70,9441.0,basic
2732,14,C3858,Stephanie Spence,Lewis Inc,True,False,2023-01-08,Accounting,60,5526.0,basic
2733,182,C2491,Todd Foley,"West, Reynolds and Weber",False,True,2023-01-09,Data Management,426,15739.0,pro
2734,468,C5137,Edward Mccullough,Thomas Inc,True,False,2023-01-09,Accounting,1866,23873.0,pro
2735,7,C8098,Alyssa Ross,Tanner and Sons,True,False,2023-01-09,Data Management,13,1778.0,basic
2736,26,C4907,Rachel Bell,"West, Fields and Ross",True,False,2023-01-10,Data Management,51,9811.0,basic
2737,282,C6915,Annette Key,Torres PLC,False,True,2023-01-10,Data Management,571,19222.0,pro
2738,26,C5817,Benjamin Barnett,"Perez, Anderson and Crawford",True,False,2023-01-10,Data Management,129,7003.0,basic
2739,1096,C2499,Karen Parrish,Foster LLC,False,True,2023-01-11,Data Management,2012,20617.0,advanced
2740,8,C9378,Rebecca Gutierrez,Peters LLC,False,True,2023-01-11,Data Management,28,2270.0,basic
2741,81,C5965,Beth Brady,Salazar-Fuller,True,False,2023-01-11,Data Management,143,4926.0,pro
2742,1,I7439,Antonio Williams,Antonio Williams,True,False,2023-01-11,Personal,1,79.99,individual
2743,1,I9800,Isabella Fox,Isabella Fox,True,False,2023-01-12,Personal,1,79.99,individual
2744,52,C9994,Melissa Saunders,"Hill, Clark and King",True,False,2023-01-12,Tracking KPIs,95,7826.0,pro
2745,25,C2236,Penny Stewart,Brown-Fischer,False,True,2023-01-12,Tracking KPIs,62,3201.0,basic
2746,33,C7796,Steven Porter,"Mcmillan, Foster and Ford",True,False,2023-01-12,Data Analysis,72,8600.0,basic
2747,15,C2236,Penny Stewart,Brown-Fischer,False,True,2023-01-12,Tracking KPIs,62,3351.0,basic
2748,15,C2236,Penny Stewart,Brown-Fischer,False,True,2023-01-12,Tracking KPIs,52,3139.0,basic
2749,645,C3431,Anthony Fisher,Hunter Ltd,True,False,2023-01-13,Data Management,1304,23902.0,advanced
2750,20,C4235,Jeanette Gardner,Willis-White,True,False,2023-01-13,Tracking KPIs,78,9454.0,basic
2751,100,C6759,Kevin George,Hernandez-Wright,True,False,2023-01-14,Data Management,204,16233.0,pro
2752,26,C6946,Ronald Walters,Daniel-Johnson,True,False,2023-01-14,Tracking KPIs,99,7681.0,basic
2753,22,C1079,Carol Rowland,Smith and Sons,True,False,2023-01-15,Data Analysis,35,4685.0,basic
2754,893,C6389,Danielle Riley,"Molina, Villegas and Blair",True,False,2023-01-16,Tracking KPIs,1777,18361.0,advanced
2755,49,C8864,Sue Wood,Hahn-Sanchez,True,False,2023-01-17,Data Analysis,98,7942.0,basic
2756,81,C4592,Nathan Stevenson,Collier Group,False,True,2023-01-19,Tracking KPIs,198,4754.0,pro
2757,153,C4592,Nathan Stevenson,Collier Group,False,True,2023-01-19,Tracking KPIs,373,4940.0,pro
2758,381,C8040,David Moore,"Carroll, Cook and Blair",True,False,2023-01-19,Data Analysis,599,17864.0,pro
2759,41,C1583,Amy Howell,Gordon Group,False,True,2023-01-20,Tracking KPIs,98,6047.0,basic
2760,88,C1583,Amy Howell,Gordon Group,False,True,2023-01-20,Tracking KPIs,221,6624.0,pro
2761,52,C1583,Amy Howell,Gordon Group,False,True,2023-01-20,Tracking KPIs,218,6909.0,pro
2762,57,C1958,Cynthia Aguirre,"Shaw, Miller and Weaver",True,False,2023-01-20,Tracking KPIs,123,8877.0,pro
2763,41,C1583,Amy Howell,Gordon Group,False,True,2023-01-20,Tracking KPIs,138,6162.0,basic
2764,54,C1583,Amy Howell,Gordon Group,False,True,2023-01-20,Tracking KPIs,162,6237.0,pro
2765,3,C8807,Christopher Lewis,Hardy Ltd,True,False,2023-01-21,Tracking KPIs,10,3878.0,basic
2766,153,C2692,Lucas Simmons,"Russell, Smith and Alexander",True,False,2023-01-22,Data Management,799,19738.0,pro
2767,97,C6539,Tamara Parks,Thomas-Chen,False,True,2023-01-23,Accounting,445,22358.0,pro
2768,160,C2111,Laura Chaney,Chen-Thompson,False,True,2023-01-23,Data Analysis,367,12580.0,pro
2769,358,C2111,Laura Chaney,Chen-Thompson,False,True,2023-01-23,Data Analysis,529,13334.0,pro
2770,127,C6539,Tamara Parks,Thomas-Chen,False,True,2023-01-23,Accounting,863,20048.0,pro
2771,104,C6539,Tamara Parks,Thomas-Chen,False,True,2023-01-23,Accounting,511,21423.0,pro
2772,109,C3227,Steven Graves,Nunez Group,True,False,2023-01-23,Data Analysis,278,19980.0,pro
2773,290,C3392,Sara Becker,Casey-Patel,False,True,2023-01-25,Tracking KPIs,779,12082.0,pro
2774,52,C3008,Rebecca Perez,Moore-King,False,True,2023-01-25,Tracking KPIs,94,8358.0,pro
2775,311,C4674,Stacy Walker,"Jordan, Livingston and Gonzalez",True,False,2023-01-25,Data Analysis,800,17325.0,pro
2776,25,C5160,Jared Banks,"Wright, Livingston and Mcbride",True,False,2023-01-26,Tracking KPIs,116,7780.0,basic
